"","study_sh","scri_sample_id","date","state","cens.region","epa.l1.ecoreg","epa.l2.ecoreg","tnc.h2o.reg","tnc.terr.reg","h2o.habtat","terrhabtat","huc2.nm.nhd","huc4.nm.nhd","usda.regions","epa.regions","fresh","water_type","water_typem","water_typeg","water_typec","sample_type","sample_filter","sal_pa","sal_vol","sal_molecular","sal_inva","sal_ttr","pec_pa","stec_pa","epec_pa","o157h7_pa","pec_vol","pec_molecular","pec_stx","pec_eaea","pec_rfb0157","pec_hly","pec_h7flic","ec","ec_methodf","ec_methodm","ec_methodc","entero","entero_methodf","entero_methodm","entero_methodc","tc","tc_methodf","tc_methodm","tc_methodc"
"45","zuf","zuf99","2012-12-26","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Peace-Tampa Bay","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,2.17609125905568,"molecular","y","n",1,"n","n","n",2.17897694729317,"molecular","y","y","y","y","y",NA,NA,NA,NA,2419.6,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"46","zuf","zuf201","2013-02-27","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Peace-Tampa Bay","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,2.17609125905568,"molecular","y","n",1,"p","n","n",2.17897694729317,"molecular","y","y","y","y","y",NA,NA,NA,NA,113.7,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"47","zuf","zuf211","2013-04-10","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Peace-Tampa Bay","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,2.17609125905568,"molecular","y","n",1,"p","n","p",2.17897694729317,"molecular","y","y","y","y","y",NA,NA,NA,NA,15.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"48","zuf","zuf216","2013-04-30","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Peace-Tampa Bay","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,2.17609125905568,"molecular","y","n",1,"n","n","n",2.17897694729317,"molecular","y","y","y","y","y",NA,NA,NA,NA,8360,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"49","zuf","zuf208","2013-04-03","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Peace-Tampa Bay","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,2.17609125905568,"molecular","y","n",1,"p","n","n",2.17897694729317,"molecular","y","y","y","y","y",NA,NA,NA,NA,86,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"50","zuf","zuf194","2013-01-30","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Peace-Tampa Bay","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,2.17609125905568,"molecular","y","n",0,"n","n","n",2.17897694729317,"molecular","y","y","y","y","y",NA,NA,NA,NA,2419.6,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"51","zuf","zuf223","2013-05-22","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Peace-Tampa Bay","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,2.17609125905568,"molecular","y","n",1,"p","p","n",2.17897694729317,"molecular","y","y","y","y","y",NA,NA,NA,NA,38.8,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"52","zuf","zuf239","2013-12-30","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Peace-Tampa Bay","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",1,2.17609125905568,"molecular","y","n",1,"n","n","n",2.17897694729317,"molecular","y","y","y","y","y",NA,NA,NA,NA,396.8,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"53","zuf","zuf226","2013-05-29","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Peace-Tampa Bay","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,2.17609125905568,"molecular","y","n",1,"p","p","p",2.17897694729317,"molecular","y","y","y","y","y",NA,NA,NA,NA,98.3,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"54","zuf","zuf195","2013-02-06","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Peace-Tampa Bay","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,2.17609125905568,"molecular","y","n",1,"p","n","n",2.17897694729317,"molecular","y","y","y","y","y",NA,NA,NA,NA,40.8,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"55","zuf","zuf238","2013-12-23","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Peace-Tampa Bay","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,2.17609125905568,"molecular","y","n",1,"n","n","n",2.17897694729317,"molecular","y","y","y","y","y",NA,NA,NA,NA,191.8,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"56","zuf","zuf199","2013-02-18","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Peace-Tampa Bay","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,2.17609125905568,"molecular","y","n",0,"n","n","n",2.17897694729317,"molecular","y","y","y","y","y",NA,NA,NA,NA,162.4,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"57","zuf","zuf202","2013-03-06","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Peace-Tampa Bay","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,2.17609125905568,"molecular","y","n",0,"n","n","n",2.17897694729317,"molecular","y","y","y","y","y",NA,NA,NA,NA,101.4,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"58","zuf","zuf190","2013-01-02","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Peace-Tampa Bay","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,2.17609125905568,"molecular","y","n",1,"n","n","n",2.17897694729317,"molecular","y","y","y","y","y",NA,NA,NA,NA,12,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"59","zuf","zuf224","2013-05-24","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Peace-Tampa Bay","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,2.17609125905568,"molecular","y","n",1,"p","p","p",2.17897694729317,"molecular","y","y","y","y","y",NA,NA,NA,NA,148.1,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"60","zuf","zuf230","2013-10-30","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Peace-Tampa Bay","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,2.17609125905568,"molecular","y","n",1,"n","n","n",2.17897694729317,"molecular","y","y","y","y","y",NA,NA,NA,NA,579.4,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"61","zuf","zuf233","2013-11-20","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Peace-Tampa Bay","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,2.17609125905568,"molecular","y","n",1,"n","n","n",2.17897694729317,"molecular","y","y","y","y","y",NA,NA,NA,NA,686.7,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"62","zuf","zuf215","2013-04-24","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Peace-Tampa Bay","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,2.17609125905568,"molecular","y","n",1,"n","p","n",2.17897694729317,"molecular","y","y","y","y","y",NA,NA,NA,NA,100.6,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"63","zuf","zuf212","2013-04-17","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Peace-Tampa Bay","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,2.17609125905568,"molecular","y","n",1,"p","p","n",2.17897694729317,"molecular","y","y","y","y","y",NA,NA,NA,NA,42.2,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"64","zuf","zuf198","2013-02-17","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Peace-Tampa Bay","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,2.17609125905568,"molecular","y","n",1,"p","n","n",2.17897694729317,"molecular","y","y","y","y","y",NA,NA,NA,NA,178.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"65","zuf","zuf237","2013-12-18","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Peace-Tampa Bay","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,2.17609125905568,"molecular","y","n",1,"n","n","n",2.17897694729317,"molecular","y","y","y","y","y",NA,NA,NA,NA,52.9,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"66","zuf","zuf191","2013-01-09","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Peace-Tampa Bay","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,2.17609125905568,"molecular","y","n",1,"p","n","n",2.17897694729317,"molecular","y","y","y","y","y",NA,NA,NA,NA,23.1,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"67","zuf","zuf219","2013-05-07","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Peace-Tampa Bay","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,2.17609125905568,"molecular","y","n",1,"p","p","n",2.17897694729317,"molecular","y","y","y","y","y",NA,NA,NA,NA,286.3,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"68","zuf","zuf235","2013-12-03","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Peace-Tampa Bay","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,2.17609125905568,"molecular","y","n",1,"n","n","n",2.17897694729317,"molecular","y","y","y","y","y",NA,NA,NA,NA,80.9,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"69","zuf","zuf218","2013-05-02","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Peace-Tampa Bay","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,2.17609125905568,"molecular","y","n",1,"p","p","p",2.17897694729317,"molecular","y","y","y","y","y",NA,NA,NA,NA,5280,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"70","zuf","zuf206","2013-03-25","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Peace-Tampa Bay","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,2.17609125905568,"molecular","y","n",1,"p","n","n",2.17897694729317,"molecular","y","y","y","y","y",NA,NA,NA,NA,980.4,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"71","zuf","zuf213","2013-04-20","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Peace-Tampa Bay","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,2.17609125905568,"molecular","y","n",1,"n","n","n",2.17897694729317,"molecular","y","y","y","y","y",NA,NA,NA,NA,1732.9,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"72","zuf","zuf232","2013-11-13","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Peace-Tampa Bay","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,2.17609125905568,"molecular","y","n",1,"n","n","n",2.17897694729317,"molecular","y","y","y","y","y",NA,NA,NA,NA,184.2,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"73","zuf","zuf228","2013-10-16","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Peace-Tampa Bay","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,2.17609125905568,"molecular","y","n",1,"n","n","n",2.17897694729317,"molecular","y","y","y","y","y",NA,NA,NA,NA,727,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"74","zuf","zuf205","2013-03-23","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Peace-Tampa Bay","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,2.17609125905568,"molecular","y","n",1,"n","p","n",2.17897694729317,"molecular","y","y","y","y","y",NA,NA,NA,NA,2419.6,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"75","zuf","zuf225","2013-05-26","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Peace-Tampa Bay","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,2.17609125905568,"molecular","y","n",1,"p","p","n",2.17897694729317,"molecular","y","y","y","y","y",NA,NA,NA,NA,38.8,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"76","zuf","zuf207","2013-03-27","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Peace-Tampa Bay","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,2.17609125905568,"molecular","y","n",1,"n","n","n",2.17897694729317,"molecular","y","y","y","y","y",NA,NA,NA,NA,68,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"77","zuf","zuf222","2013-05-21","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Peace-Tampa Bay","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,2.17609125905568,"molecular","y","n",1,"n","n","n",2.17897694729317,"molecular","y","y","y","y","y",NA,NA,NA,NA,77.1,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"78","zuf","zuf227","2013-10-09","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Peace-Tampa Bay","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,2.17609125905568,"molecular","y","n",1,"n","n","n",2.17897694729317,"molecular","y","y","y","y","y",NA,NA,NA,NA,1046.2,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"79","zuf","zuf229","2013-10-23","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Peace-Tampa Bay","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,2.17609125905568,"molecular","y","n",1,"n","n","n",2.17897694729317,"molecular","y","y","y","y","y",NA,NA,NA,NA,770.1,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
